9.998000264167785645e-01,1.206663000630214810e-04,5.875163333257660270e-05,5.064364358986495063e-06,7.307311534532345831e-06,2.161683823942439631e-06,3.280267037553130649e-06,9.890641194942872971e-08,4.484187599018696346e-08,1.766539980962988921e-08,4.223380759699191245e-12,2.551568741182563826e-06
9.997586011886596680e-01,1.610523904673755169e-04,5.460596730699762702e-05,7.316500614251708612e-06,6.745019618392689154e-06,2.670541562110884115e-06,4.067637291882419959e-06,1.888360401380850817e-07,1.074470006301453395e-07,4.224859395662861061e-08,1.985873791798820065e-11,4.691843059845268726e-06
9.997397065162658691e-01,1.592806511325761676e-04,7.614034257130697370e-05,6.507654234155779704e-06,8.586793228460010141e-06,2.662155338839511387e-06,3.434557811488048173e-06,1.135030416321569646e-07,5.786706580579448200e-08,2.025497636282125313e-08,5.838769138316601826e-12,3.576837571017676964e-06
9.998235702514648438e-01,1.133209007093682885e-04,4.277771586203016341e-05,4.965411335433600470e-06,5.805246473755687475e-06,2.264867816847981885e-06,3.332577534820302390e-06,1.275936654110410018e-07,6.898671500721320626e-08,2.811534649538316444e-08,1.090056257063709566e-11,3.710443479576497339e-06
9.993525147438049316e-01,3.723879635799676180e-04,2.393628674326464534e-04,9.581654012436047196e-06,1.189798422274179757e-05,3.605442316256812774e-06,4.613268629327649251e-06,1.294214939662197139e-07,5.644702838480952778e-08,1.807153537924932607e-08,5.603721479896517366e-12,5.811086793983122334e-06
9.996458292007446289e-01,2.181792224291712046e-04,1.089114157366566360e-04,7.031909717625239864e-06,9.040917575475759804e-06,2.714654556257301010e-06,3.448883489909349009e-06,1.094650698973964609e-07,5.115557755175359489e-08,1.682226447030643612e-08,5.087700226391600467e-12,4.588143838191172108e-06
9.997854232788085938e-01,1.290923682972788811e-04,6.373479845933616161e-05,5.398127996159018949e-06,7.779372936056461185e-06,2.260914470753050409e-06,3.278273197793168947e-06,1.002759759671789652e-07,4.569949751953572559e-08,1.779465641504884843e-08,4.276880065379184970e-12,2.754264869508915581e-06
9.983704090118408203e-01,8.533999207429587841e-04,7.228551548905670643e-04,1.751753734424710274e-05,1.871991480584256351e-05,4.678563982452033088e-06,5.709333436243468896e-06,1.465983956450145342e-07,6.651065120877319714e-08,2.031073265129634819e-08,5.346714390674911499e-12,6.606024726352188736e-06
9.994480013847351074e-01,3.294688067398965359e-04,1.888044644147157669e-04,9.380495612276718020e-06,1.150472871813690290e-05,3.341486490171519108e-06,4.139241355005651712e-06,1.228813601983347326e-07,5.458157303905863955e-08,1.736322730039319140e-08,4.981716428265059449e-12,5.236976903688628227e-06
9.997189640998840332e-01,1.690975041128695011e-04,8.804966637399047613e-05,5.876732757315039635e-06,8.872218131728004664e-06,2.405168515906552784e-06,3.580514203349594027e-06,1.013926933524089691e-07,4.085724469859997043e-08,1.585006970117319725e-08,3.557543582638489355e-12,2.964920440717833117e-06
9.997500181198120117e-01,1.576298673171550035e-04,6.833481165813282132e-05,5.811745268147205934e-06,8.718890057934913784e-06,2.562982444942463189e-06,3.904225650330772623e-06,1.210701441323180916e-07,5.765754096387354366e-08,2.342072313865628530e-08,6.497379891057253332e-12,2.845470589818432927e-06
4.220979462843388319e-06,1.089607337689812994e-07,2.486826815584208816e-07,1.335758270215592347e-06,1.439349716747528873e-06,1.749569855746813118e-05,1.531793714093510062e-05,6.893072713864967227e-05,2.913386560976505280e-03,6.823418661952018738e-03,3.868249710649251938e-03,9.862859249114990234e-01
1.118057639359903987e-06,4.544811105233748094e-08,9.729123462420830037e-08,5.589869260802515782e-07,4.938716529068187810e-07,5.091531420475803316e-06,3.251116595492931083e-06,2.253038655908312649e-05,6.227548583410680294e-04,3.793547628447413445e-03,9.510190226137638092e-03,9.860401749610900879e-01
4.519572769368096488e-07,2.134941468057149905e-08,4.805498221571724571e-08,2.897301385473838309e-07,2.188082106613364886e-07,2.077812723655370064e-06,1.050088485499145463e-06,9.451063306187279522e-06,1.592169865034520626e-04,1.552776084281504154e-03,6.421124096959829330e-03,9.918533563613891602e-01
3.559823369414516492e-07,1.707706154263632925e-08,4.330310687805649650e-08,2.645602421580406372e-07,1.731193037812772673e-07,1.517715645604766905e-06,6.658034976680937689e-07,5.269348093861481175e-06,4.218218236928805709e-05,3.244248218834400177e-04,1.448899623937904835e-03,9.981761574745178223e-01
2.272997221552941483e-07,9.556935687271561619e-09,2.934887000094477116e-08,1.814936325672533712e-07,7.837390114673326025e-08,6.649080432907794602e-07,1.858407614463430946e-07,1.576187287355423905e-06,7.806762369000352919e-06,4.802603143616579473e-05,1.534430921310558915e-04,9.997876882553100586e-01
3.404018684705079067e-07,1.041101693743939904e-08,4.123446473158765002e-08,3.590761252780794166e-07,6.155792675599514041e-08,4.732669651730248006e-07,7.972209203899183194e-08,6.056772008378175087e-07,2.474276243447093293e-06,1.189794329548021778e-05,4.441343480721116066e-05,9.999391436576843262e-01
6.185829306559753604e-07,1.644566083314202842e-08,6.679219666239077924e-08,6.218878638719615992e-07,8.611513635514711495e-08,6.951694899726135191e-07,1.135249050321363029e-07,8.842834517963638064e-07,3.275845756434137002e-06,1.692461410129908472e-05,6.593770376639440656e-05,9.999107122421264648e-01
9.965857267379760742e-01,7.151096942834556103e-04,2.465007593855261803e-03,6.863559974590316415e-05,5.457024963106960058e-05,2.859691085177473724e-05,2.010546995734330267e-05,8.577914627494465094e-07,5.006709216104354709e-07,1.804130249638546957e-07,1.032986682303338455e-10,6.074928023735992610e-05
9.981901645660400391e-01,5.515232915058732033e-04,1.157626276835799217e-03,2.612120988487731665e-05,2.667674925760366023e-05,1.031009924190584570e-05,6.826324806752381846e-06,2.770692617559689097e-07,2.614734739836421795e-07,8.385496386154045467e-08,2.752738662015197235e-11,3.009047577506862581e-05
9.989730119705200195e-01,3.943984047509729862e-04,5.572136724367737770e-04,2.388725442870054394e-05,1.971851816051639616e-05,6.874377504573203623e-06,5.729839813284343109e-06,2.000525114453921560e-07,1.797798603320188704e-07,5.380214318506659765e-08,1.792378571952024657e-11,1.876482019724790007e-05
9.994114041328430176e-01,2.660286845639348030e-04,2.691136323846876621e-04,1.710788274067454040e-05,1.359065481665311381e-05,4.149424512434052303e-06,4.087036359123885632e-06,1.447842947754907073e-07,1.382797449878125917e-07,3.926667346831891336e-08,1.405500542339677139e-11,1.422564128006342798e-05
9.997064471244812012e-01,1.461912033846601844e-04,1.140424647019244730e-04,1.004377372737508267e-05,8.295302905025891960e-06,2.447220822432427667e-06,2.674768666111049242e-06,1.004026586315376335e-07,1.051356122161450912e-07,2.984835489883153059e-08,1.221270654050421456e-11,9.584773579263128340e-06
9.998835921287536621e-01,6.733954069204628468e-05,3.205824032193049788e-05,4.078442543686833233e-06,3.463249640844878741e-06,1.496824893365555909e-06,1.768878178154409397e-06,8.345655544417240890e-08,8.688660813049864373e-08,2.530645382137208799e-08,1.447658225933734499e-11,5.893389243283309042e-06
9.999074339866638184e-01,5.449926175060681999e-05,2.031436451943591237e-05,4.015678314317483455e-06,2.379779289185535163e-06,1.440670530428178608e-06,1.858247969721560366e-06,1.152756823330491898e-07,1.162187146519499947e-07,3.704529660808475455e-08,3.055345559888067442e-11,7.682170689804479480e-06
9.974907636642456055e-01,6.719445809721946716e-04,1.647015684284269810e-03,5.192775279283523560e-05,4.487744445214048028e-05,2.442416371195577085e-05,1.275481736229266971e-05,5.929311441832396667e-07,4.605332435403397540e-07,1.523243895462655928e-07,6.107411104627757936e-11,5.513088035513646901e-05
9.983106255531311035e-01,5.367408739402890205e-04,1.055602333508431911e-03,2.628605943755246699e-05,2.560868233558721840e-05,9.664960998634342104e-06,7.339178409893065691e-06,2.964912368952354882e-07,2.539726153827359667e-07,8.370395221390936058e-08,2.433709136995254596e-11,2.750592284428421408e-05
9.994032382965087891e-01,2.597687998786568642e-04,2.804533287417143583e-04,1.591408363310620189e-05,1.387807969877030700e-05,4.960013484378578141e-06,4.624231678462820128e-06,1.697742959549941588e-07,1.667303166641431744e-07,4.803601072467245103e-08,1.712778009699267301e-11,1.687599615252111107e-05
9.996152520179748535e-01,1.850276312325149775e-04,1.557118375785648823e-04,1.321986383118201047e-05,1.111407891585258767e-05,3.585145805118372664e-06,3.741806494872434996e-06,1.363723072245193180e-07,1.355785883561111405e-07,3.756828093059993989e-08,1.348868846479112094e-11,1.211006929224822670e-05
9.997534155845642090e-01,1.282525481656193733e-04,8.913550118450075388e-05,8.403289939451497048e-06,7.197345439635682851e-06,2.247089241791400127e-06,2.593699491626466624e-06,9.947085288786183810e-08,1.045538198241047212e-07,2.935266962822424830e-08,1.309700698587379364e-11,8.685166903887875378e-06
9.998770952224731445e-01,7.112956518540158868e-05,3.385341187822632492e-05,4.361679202702362090e-06,3.788274170801742002e-06,1.652952050790190697e-06,1.853593516898399685e-06,8.904232373652121169e-08,9.206842577214047196e-08,2.742927840415632090e-08,1.579050085132038816e-11,5.973168754280777648e-06
9.998996257781982422e-01,5.885733116883784533e-05,2.203374060627538711e-05,4.497342615650268272e-06,2.712983359742793255e-06,1.627830670258845203e-06,1.989740439967135899e-06,1.288609325911238557e-07,1.303157688425926608e-07,4.248202500889419753e-08,3.846294116538473418e-11,8.337670806213282049e-06
9.983798861503601074e-01,4.408778331708163023e-04,1.097203930839896202e-03,3.240215301048010588e-05,1.867373794084414840e-05,7.021660167083609849e-06,6.945568657101830468e-06,2.008651449614262674e-07,1.561648446113395039e-07,5.096672239801591786e-08,1.882000458253152431e-11,1.656992026255466044e-05
9.981514811515808105e-01,4.992491449229419231e-04,1.260690158233046532e-03,3.773354183067567647e-05,2.063859756162855774e-05,7.021029432507930323e-06,6.556098014698363841e-06,1.892215522047990817e-07,1.436281849009901634e-07,4.652770257962401956e-08,1.647709226004767658e-11,1.628336576686706394e-05
9.981705546379089355e-01,4.584345733746886253e-04,1.276619383133947849e-03,4.128477667109109461e-05,2.613489232317078859e-05,6.271608981478493661e-06,5.989189048705156893e-06,1.674347345215210225e-07,1.291568025862943614e-07,4.130447806005577149e-08,1.295540150852980688e-11,1.434465048077981919e-05
9.991592764854431152e-01,3.083009214606136084e-04,4.701331490650773048e-04,2.427322397124953568e-05,1.797608092601876706e-05,3.930043476430000737e-06,3.837631538772257045e-06,1.247932317482991493e-07,1.063950136881430808e-07,3.242065105268920888e-08,1.112115347728925840e-11,1.200473889184650034e-05
9.996553063392639160e-01,1.699126587482169271e-04,1.386907970299944282e-04,1.134248577727703378e-05,1.012094071484170854e-05,2.677737711564986967e-06,2.503329596947878599e-06,1.049755766757698439e-07,9.365039943531883182e-08,2.937312792994362098e-08,1.176962693971717044e-11,9.309687811764888465e-06
9.998331665992736816e-01,9.445509203942492604e-05,5.027809675084426999e-05,5.664344371325569227e-06,6.121735623310087249e-06,2.142288167306105606e-06,2.004351699724793434e-06,9.079778351406275760e-08,8.109305582593151485e-08,2.701227863610711211e-08,1.284503406417947247e-11,6.046658199920784682e-06
9.981184005737304688e-01,4.836712614633142948e-04,1.263613346964120865e-03,3.904872937710024416e-05,2.971142566821072251e-05,1.614514985703863204e-05,1.132587749452795833e-05,3.742915168913896196e-07,3.046061465283855796e-07,1.012437138570021489e-07,3.925454059028332665e-11,3.735088466783054173e-05
9.993734359741210938e-01,2.327550319023430347e-04,3.377930261194705963e-04,1.435316244169371203e-05,1.333834006800316274e-05,5.538535788218723610e-06,5.277093805489130318e-06,1.920937364729979890e-07,1.818429922195718973e-07,5.734410635227504827e-08,2.054459206923819892e-11,1.698442974884528667e-05
9.993190169334411621e-01,2.505579905118793249e-04,3.792415081989020109e-04,1.355602489638840780e-05,1.251834510185290128e-05,3.747480377569445409e-06,3.787563628065981902e-06,1.683150117059994955e-07,1.822976827270395006e-07,5.372790212732070358e-08,1.826575696250998249e-11,1.719588362902868539e-05
9.995812773704528809e-01,1.837152958614751697e-04,1.913548912853002548e-04,1.326450455962913111e-05,1.072171744453953579e-05,3.215448714399826713e-06,3.189802555425558239e-06,1.128946180983803060e-07,1.145907759791953140e-07,3.303622619910129288e-08,1.248062330566623856e-11,1.290498494199709967e-05
9.996829628944396973e-01,1.708705240162089467e-04,1.098880748031660914e-04,9.991873412218410522e-06,8.190088010451290756e-06,2.691775307539501227e-06,2.728777417360106483e-06,1.053937950246108812e-07,9.769189546204870567e-08,3.155578554014937254e-08,1.576762505284268201e-11,1.257914482266642153e-05
9.998579025268554688e-01,8.151642396114766598e-05,4.002237619715742767e-05,4.751231699628988281e-06,4.882289886154467240e-06,2.005899432333535515e-06,2.016911139435251243e-06,9.366677033995074453e-08,8.948938301500675152e-08,2.860985048869224556e-08,1.554605402742659237e-11,6.636334092036122456e-06
9.999075531959533691e-01,5.342365693650208414e-05,2.106234751408919692e-05,4.088454261363949627e-06,2.708513193283579312e-06,1.558038434268382844e-06,1.793906676539336331e-06,1.056287075584805280e-07,1.055977207897740300e-07,3.410415772009400825e-08,2.581657977673845750e-11,7.633824679942335933e-06
1.441492349840700626e-04,6.468098376899433788e-07,1.295896709052613005e-06,4.623035238182637841e-06,2.765543740679277107e-06,4.286370312911458313e-05,2.189031692978460342e-05,1.319805160164833069e-04,2.366476925089955330e-03,8.037553168833255768e-03,2.185524062952026725e-04,9.890272021293640137e-01
3.935686982003971934e-05,5.277041168483265210e-07,6.108104457780427765e-07,2.877158976843929850e-06,1.740332663757726550e-06,1.610540857654996216e-05,4.497751433518715203e-06,2.883214074245188385e-05,1.665229501668363810e-04,3.750916803255677223e-04,2.971770663862116635e-05,9.993340373039245605e-01
4.936447112413588911e-06,8.901024273200164316e-08,1.219135867813747609e-07,5.019758191338041797e-07,2.465026796016900335e-07,2.276300847370293923e-06,8.477370556647656485e-07,7.268917215697001666e-06,8.982331928564235568e-05,5.301528726704418659e-04,8.649641677038744092e-05,9.992772340774536133e-01
2.086955191771266982e-06,6.214155234829377150e-08,1.017940505221304193e-07,4.338964743055839790e-07,2.045436815478751669e-07,1.755217340360104572e-06,6.237167440303892363e-07,4.106186679564416409e-06,3.691573874675668776e-05,1.732383825583383441e-04,1.123830588767305017e-04,9.996681809425354004e-01
8.673106890455528628e-07,2.468721582715716067e-08,4.521357510611778707e-08,2.166066792597121093e-07,9.209016837985473103e-08,7.443959475494921207e-07,2.408647503671090817e-07,1.930340886246995069e-06,1.292162960453424603e-05,7.803894550306722522e-05,8.630875527160242200e-05,9.998185038566589355e-01
3.667236967430653749e-07,1.069648281060153749e-08,2.488234862596527819e-08,1.376759684035278042e-07,4.973939127239646041e-08,3.763203437756601488e-07,1.038402430708629254e-07,8.988769195639179088e-07,4.569992597680538893e-06,3.189838753314688802e-05,4.774573244503699243e-05,9.999138116836547852e-01
8.101482649180979934e-07,1.965919516067060613e-08,5.656079693494575622e-08,4.075183994700637413e-07,6.864545554208234535e-08,5.439030132947664242e-07,9.431541769799878239e-08,8.448533890259568579e-07,3.995320639660349116e-06,2.245261930511333048e-05,4.077896301168948412e-05,9.999299645423889160e-01
9.995625615119934082e-01,1.382711925543844700e-04,1.052167208399623632e-04,1.456220070394920185e-05,8.122159670165274292e-06,6.546375971083762124e-06,4.371030172478640452e-06,6.218578505468030926e-07,8.450740551779745147e-07,2.749051759565190878e-07,3.344783061631773080e-10,1.586395665071904659e-04
9.996492862701416016e-01,1.309853687416762114e-04,1.020152994897216558e-04,1.158013310487149283e-05,7.577307314932113513e-06,5.263178536552004516e-06,3.448354391366592608e-06,3.742678416074340930e-07,5.059646923655236606e-07,1.604151833589639864e-07,1.269977178974812659e-10,8.884563430910930037e-05
9.996616244316101074e-01,1.327116042375564575e-04,1.104462571674957871e-04,1.105577393900603056e-05,7.486320100724697113e-06,4.413458100316347554e-06,3.010566842931439169e-06,3.042373464268166572e-07,3.897472140579338884e-07,1.276105763281520922e-07,8.834525472289911363e-11,6.839389970991760492e-05
9.998041987419128418e-01,9.834924276219680905e-05,6.048191062291152775e-05,6.421000762202311307e-06,5.493710432347143069e-06,2.729082098085200414e-06,2.287444658577442169e-06,1.503342019759656978e-07,2.089642237024236238e-07,6.726326517991765286e-08,3.833819720022724198e-11,1.959379369509406388e-05
9.998559951782226562e-01,7.419077883241698146e-05,4.332028038334101439e-05,5.431805220723617822e-06,3.770273906411603093e-06,1.882313426904147491e-06,1.681647972873179242e-06,1.022572462261450710e-07,1.527754136532166740e-07,4.386278007473265461e-08,2.463240202088545772e-11,1.349177000520285219e-05
