3.749941289424896240e-02,2.693530023097991943e-01,6.931475400924682617e-01
9.509446471929550171e-02,2.263368964195251465e-01,6.785686612129211426e-01
2.852197289466857910e-01,1.909021586179733276e-01,5.238780379295349121e-01
4.668058454990386963e-01,2.651163935661315918e-01,2.680777013301849365e-01
3.353230655193328857e-01,2.498937249183654785e-01,4.147831499576568604e-01
3.361728787422180176e-01,1.499865949153900146e-01,5.138404965400695801e-01
3.142470419406890869e-01,1.036614403128623962e-01,5.820913910865783691e-01
1.633287221193313599e-01,5.281806737184524536e-02,7.838531732559204102e-01
1.196223422884941101e-01,4.963282123208045959e-02,8.307447433471679688e-01
2.152444273233413696e-01,9.987152367830276489e-02,6.848840117454528809e-01
3.668104484677314758e-02,5.289567112922668457e-01,4.343621432781219482e-01
2.659757807850837708e-02,4.221147000789642334e-01,5.512877702713012695e-01
1.410882361233234406e-02,3.180346488952636719e-01,6.678565144538879395e-01
1.169813051819801331e-02,2.964680492877960205e-01,6.918337941169738770e-01
8.711075410246849060e-03,5.283204317092895508e-01,4.629684686660766602e-01
6.882204208523035049e-03,6.250795125961303711e-01,3.680382668972015381e-01
6.041282787919044495e-03,4.533542990684509277e-01,5.406045317649841309e-01
6.072388496249914169e-03,4.179182648658752441e-01,5.760093927383422852e-01
8.859465830028057098e-03,3.387323319911956787e-01,6.524081826210021973e-01
9.136708453297615051e-03,7.466197758913040161e-02,9.162014126777648926e-01
1.300245639868080616e-03,6.940554158063605428e-05,9.986303448677062988e-01
1.305451733060181141e-03,8.679213351570069790e-05,9.986078143119812012e-01
1.066407188773155212e-03,8.261761831818148494e-05,9.988508820533752441e-01
1.765945227816700935e-03,1.426010858267545700e-04,9.980913996696472168e-01
1.428432995453476906e-03,2.660841564647853374e-04,9.983053803443908691e-01
1.214999589137732983e-03,2.140234573744237423e-04,9.985709786415100098e-01
1.252269255928695202e-03,1.808529923437163234e-04,9.985669255256652832e-01
1.249254564754664898e-03,2.257639571325853467e-04,9.985249042510986328e-01
1.216454780660569668e-03,2.940236299764364958e-04,9.984894394874572754e-01
1.439308747649192810e-03,4.503158852458000183e-04,9.981104135513305664e-01
1.765163987874984741e-02,2.901091575622558594e-01,6.922391653060913086e-01
8.302187174558639526e-02,2.515677213668823242e-01,6.654104590415954590e-01
1.359885185956954956e-01,1.869763880968093872e-01,6.770350933074951172e-01
1.577211320400238037e-01,7.531217485666275024e-02,7.669666409492492676e-01
1.074327528476715088e-01,2.119655907154083252e-01,6.806016564369201660e-01
7.088120281696319580e-02,7.249712944030761719e-02,8.566217422485351562e-01
8.343242108821868896e-02,8.039336651563644409e-02,8.361741304397583008e-01
5.161436274647712708e-02,1.121480017900466919e-01,8.362376093864440918e-01
8.587886393070220947e-02,1.096557378768920898e-01,8.044653534889221191e-01
2.063504159450531006e-01,4.124304279685020447e-02,7.524064183235168457e-01
2.090531925205141306e-04,4.446646198630332947e-03,9.953442215919494629e-01
1.774910342646762729e-04,3.971966449171304703e-03,9.958506226539611816e-01
2.919474500231444836e-04,1.251061353832483292e-02,9.871975183486938477e-01
2.875611651688814163e-03,1.730159111320972443e-02,9.798227548599243164e-01
7.237795274704694748e-03,9.867124259471893311e-02,8.940909504890441895e-01
1.012327801436185837e-02,2.575635313987731934e-01,7.323132753372192383e-01
8.153772912919521332e-03,3.249990567564964294e-02,9.593462347984313965e-01
2.864063018932938576e-03,5.531776323914527893e-02,9.418182969093322754e-01
5.416599451564252377e-04,7.827201485633850098e-02,9.211862683296203613e-01
2.595633640885353088e-02,8.356990665197372437e-02,8.904737234115600586e-01
2.061108971247449517e-04,1.716240076348185539e-03,9.980775713920593262e-01
4.644133150577545166e-04,2.956648124381899834e-03,9.965789318084716797e-01
1.068709418177604675e-02,3.813517466187477112e-02,9.511777758598327637e-01
4.953230917453765869e-02,3.476583063602447510e-01,6.028093099594116211e-01
8.187657222151756287e-03,7.353308200836181641e-01,2.564816176891326904e-01
3.917926549911499023e-02,1.590625196695327759e-02,9.449144601821899414e-01
1.640911698341369629e-01,1.563229709863662720e-01,6.795858144760131836e-01
1.193113476037979126e-01,2.550384104251861572e-01,6.256503462791442871e-01
8.592613041400909424e-02,3.476029932498931885e-01,5.664709210395812988e-01
2.628422379493713379e-01,5.484339222311973572e-02,6.823143362998962402e-01
1.684181392192840576e-03,3.116046078503131866e-03,9.951998591423034668e-01
2.972740679979324341e-03,3.870427608489990234e-03,9.931567907333374023e-01
4.532871302217245102e-03,4.496317822486162186e-03,9.909707903861999512e-01
3.150269854813814163e-03,4.775348585098981857e-03,9.920744299888610840e-01
5.916320718824863434e-03,3.702168352901935577e-03,9.903813600540161133e-01
1.543334312736988068e-02,8.610961958765983582e-03,9.759557843208312988e-01
6.562899798154830933e-02,4.504756629467010498e-02,8.893234133720397949e-01
3.035419583320617676e-01,9.430269896984100342e-02,6.021553277969360352e-01
3.788176476955413818e-01,9.059172123670578003e-02,5.305907130241394043e-01
2.182753682136535645e-01,1.208456084132194519e-01,6.608790159225463867e-01
2.314402908086776733e-01,1.855722069740295410e-01,5.829875469207763672e-01
2.178208827972412109e-01,2.745403349399566650e-01,5.076387524604797363e-01
6.664298474788665771e-02,1.486569046974182129e-01,7.847000956535339355e-01
5.831963196396827698e-02,1.604591310024261475e-01,7.812212109565734863e-01
7.872830331325531006e-02,2.251865416765213013e-01,6.960851550102233887e-01
4.089964926242828369e-02,4.002741277217864990e-01,5.588261485099792480e-01
2.343749068677425385e-02,4.864707589149475098e-01,4.900917112827301025e-01
1.763230189681053162e-02,4.146395027637481689e-01,5.677283406257629395e-01
3.698441432788968086e-03,3.997121751308441162e-01,5.965893864631652832e-01
5.384488031268119812e-03,1.627364456653594971e-01,8.318790793418884277e-01
6.353361997753381729e-03,6.009881943464279175e-02,9.335478544235229492e-01
1.821053400635719299e-02,1.298634111881256104e-01,8.519261479377746582e-01
4.279934987425804138e-02,2.312483824789524078e-02,9.340758919715881348e-01
5.399877578020095825e-02,5.538002774119377136e-02,8.906212449073791504e-01
6.025743111968040466e-02,1.408298909664154053e-01,7.989127039909362793e-01
4.259722679853439331e-02,1.164614707231521606e-01,8.409413099288940430e-01
4.375756159424781799e-02,1.854477971792221069e-01,7.707945704460144043e-01
1.823302544653415680e-02,2.313173264265060425e-01,7.504497170448303223e-01
2.203712053596973419e-02,4.396174252033233643e-01,5.383454561233520508e-01
7.548995316028594971e-03,4.373190701007843018e-01,5.551319122314453125e-01
3.729415126144886017e-03,2.117615789175033569e-01,7.845089435577392578e-01
1.833229959011077881e-01,2.863886021077632904e-02,7.880381345748901367e-01
1.228202283382415771e-01,2.146563306450843811e-02,8.557142019271850586e-01
1.254042685031890869e-01,4.599768668413162231e-02,8.285980224609375000e-01
8.657197654247283936e-02,1.245641931891441345e-01,7.888638377189636230e-01
7.061574608087539673e-02,1.656181514263153076e-01,7.637661695480346680e-01
9.846927970647811890e-02,1.579875051975250244e-01,7.435432076454162598e-01
9.762302041053771973e-02,2.123785614967346191e-01,6.899983882904052734e-01
7.763485610485076904e-02,1.932959109544754028e-01,7.290691137313842773e-01
6.139156967401504517e-02,2.703171670436859131e-01,6.682911515235900879e-01
7.730318605899810791e-02,2.207115739583969116e-01,7.019852399826049805e-01
9.285561740398406982e-02,1.310247480869293213e-01,7.761195302009582520e-01
6.692291051149368286e-02,1.576395034790039062e-01,7.754376530647277832e-01
8.453419059514999390e-02,1.494326591491699219e-01,7.660331130027770996e-01
8.378348499536514282e-02,1.926430165767669678e-01,7.235734462738037109e-01
7.683490216732025146e-02,2.026637494564056396e-01,7.205014824867248535e-01
4.885115474462509155e-02,2.348733097314834595e-01,7.162755131721496582e-01
8.956751972436904907e-02,2.590266466140747070e-01,6.514058709144592285e-01
1.348064094781875610e-01,4.726754501461982727e-02,8.179260492324829102e-01
8.826262503862380981e-02,7.364394515752792358e-02,8.380934596061706543e-01
1.111762225627899170e-01,6.383268535137176514e-02,8.249911069869995117e-01
1.814969033002853394e-01,1.858157813549041748e-01,6.326874494552612305e-01
1.311944574117660522e-01,2.158424854278564453e-01,6.529630422592163086e-01
9.842224419116973877e-02,2.489102035760879517e-01,6.526674628257751465e-01
5.985799059271812439e-02,2.060331255197525024e-01,7.341088652610778809e-01
1.622716337442398071e-01,1.546698659658432007e-01,6.830585002899169922e-01
4.913249984383583069e-02,1.340234279632568359e-01,8.168441057205200195e-01
2.788086794316768646e-02,1.153008490800857544e-01,8.568184375762939453e-01
1.945331543684005737e-01,1.185348927974700928e-01,6.869319081306457520e-01
2.649083435535430908e-01,1.046764701604843140e-01,6.304151415824890137e-01
3.008871674537658691e-01,9.968075156211853027e-02,5.994321107864379883e-01
1.948233991861343384e-01,1.767647117376327515e-01,6.284120082855224609e-01
1.352710872888565063e-01,1.410088241100311279e-01,7.237200140953063965e-01
9.752935916185379028e-02,2.415250986814498901e-01,6.609454751014709473e-01
1.605180650949478149e-01,2.760737240314483643e-01,5.634082555770874023e-01
1.798759251832962036e-01,3.796008229255676270e-01,4.405232369899749756e-01
3.400160372257232666e-01,4.296280443668365479e-01,2.303558439016342163e-01
8.368803262710571289e-01,9.691599011421203613e-02,6.620384752750396729e-02
1.200534626841545105e-01,1.796597428619861603e-02,8.619806170463562012e-01
8.150144666433334351e-02,2.297669649124145508e-02,8.955219984054565430e-01
1.396660208702087402e-01,2.933758683502674103e-02,8.309965133666992188e-01
1.331700086593627930e-01,3.049066849052906036e-02,8.363391160964965820e-01
1.272231638431549072e-01,6.234068423509597778e-02,8.104362487792968750e-01
1.411947160959243774e-01,1.499180793762207031e-01,7.088872194290161133e-01
9.654869139194488525e-02,2.767668962478637695e-01,6.266843676567077637e-01
6.385241448879241943e-02,2.208758890628814697e-01,7.152717709541320801e-01
1.162650808691978455e-01,1.905825883150100708e-01,6.931523084640502930e-01
1.950696259737014771e-01,1.369009315967559814e-01,6.680294275283813477e-01
9.124014526605606079e-02,2.346062846481800079e-02,8.852990865707397461e-01
9.246975928544998169e-02,2.976559661328792572e-02,8.777646422386169434e-01
1.648629307746887207e-01,4.101286083459854126e-02,7.941241860389709473e-01
8.963639289140701294e-02,5.759126320481300354e-02,8.527724146842956543e-01
1.501848995685577393e-01,1.920985877513885498e-01,6.577165722846984863e-01
1.133139282464981079e-01,2.231463491916656494e-01,6.635397672653198242e-01
8.249930292367935181e-02,2.386737763881683350e-01,6.788269877433776855e-01
9.755090624094009399e-02,2.039677500724792480e-01,6.984813213348388672e-01
1.892266571521759033e-01,1.639104336500167847e-01,6.468628048896789551e-01
9.811510890722274780e-02,1.357595026493072510e-01,7.661254405975341797e-01
8.473614603281021118e-02,2.450779639184474945e-02,8.907559514045715332e-01
1.545500308275222778e-01,3.227081149816513062e-02,8.131790757179260254e-01
9.028042107820510864e-02,5.920643359422683716e-02,8.505132198333740234e-01
1.243935450911521912e-01,1.103956252336502075e-01,7.652108073234558105e-01
1.521076411008834839e-01,2.611954212188720703e-01,5.866970419883728027e-01
9.938897192478179932e-02,2.709611058235168457e-01,6.296499371528625488e-01
9.411494433879852295e-02,2.265683263540267944e-01,6.793167591094970703e-01
1.083471924066543579e-01,1.917293965816497803e-01,6.999233961105346680e-01
1.356167048215866089e-01,1.456063091754913330e-01,7.187768816947937012e-01
1.363564133644104004e-01,1.658847182989120483e-01,6.977589130401611328e-01
4.167239740490913391e-02,2.356542460620403290e-02,9.347620606422424316e-01
3.896037861704826355e-02,3.454677760601043701e-02,9.264929294586181641e-01
7.385440170764923096e-02,8.001103252172470093e-02,8.461344838142395020e-01
2.052092105150222778e-01,2.849887609481811523e-01,5.098019838333129883e-01
1.514735072851181030e-01,3.047844171524047852e-01,5.437420010566711426e-01
1.172735765576362610e-01,2.411367595195770264e-01,6.415897011756896973e-01
7.093323767185211182e-02,1.976802647113800049e-01,7.313865423202514648e-01
2.544752061367034912e-01,1.555029451847076416e-01,5.900218486785888672e-01
5.145813897252082825e-02,4.657677561044692993e-02,9.019650816917419434e-01
9.737766534090042114e-02,9.952856600284576416e-02,8.030937910079956055e-01
3.439774215221405029e-01,3.268624190241098404e-03,6.527540087699890137e-01
2.706954255700111389e-02,2.664815168827772141e-03,9.702656269073486328e-01
7.347335666418075562e-02,4.035124927759170532e-02,8.861752748489379883e-01
1.181546300649642944e-01,3.288224339485168457e-02,8.489630818367004395e-01
1.524248123168945312e-01,1.859410782344639301e-03,8.457157611846923828e-01
4.263620451092720032e-02,1.003414019942283630e-01,8.570225238800048828e-01
1.421728134155273438e-01,9.947730228304862976e-03,8.478795289993286133e-01
1.092363521456718445e-01,1.748449984006583691e-03,8.890153169631958008e-01
5.717599019408226013e-02,1.025275215506553650e-01,8.402965068817138672e-01
2.191930264234542847e-01,4.850835539400577545e-03,7.759561538696289062e-01
2.979204617440700531e-02,1.188892521895468235e-03,9.690189361572265625e-01
5.312992259860038757e-02,1.100558340549468994e-01,8.368142843246459961e-01
1.253640204668045044e-01,6.543492898344993591e-03,8.680925965309143066e-01
6.092785671353340149e-02,1.526220003142952919e-03,9.375458955764770508e-01
7.706608157604932785e-03,1.806708797812461853e-02,9.742262363433837891e-01
8.179671131074428558e-03,3.326929733157157898e-02,9.585511088371276855e-01
2.176025882363319397e-02,1.198014765977859497e-01,8.584382534027099609e-01
2.541896700859069824e-01,1.870686188340187073e-02,7.271034121513366699e-01
7.208172231912612915e-02,1.847388572059571743e-03,9.260708093643188477e-01
4.398091696202754974e-03,1.617838046513497829e-03,9.939841628074645996e-01
2.875613570213317871e-01,2.282332330942153931e-01,4.842054247856140137e-01
7.691541910171508789e-01,9.770002216100692749e-03,2.210758179426193237e-01
9.540818929672241211e-01,1.035053981468081474e-03,4.488301649689674377e-02
4.970325231552124023e-01,1.101577887311577797e-03,5.018659234046936035e-01
8.729360252618789673e-02,9.294102201238274574e-04,9.117769598960876465e-01
8.311123587191104889e-03,6.560565670952200890e-04,9.910327196121215820e-01
2.714156638830900192e-03,2.095835749059915543e-03,9.951899647712707520e-01
7.086659222841262817e-02,5.919071286916732788e-02,8.699427843093872070e-01
6.406536698341369629e-02,2.848146110773086548e-02,9.074531793594360352e-01
3.175071999430656433e-02,6.703784223645925522e-03,9.615454077720642090e-01
5.095283314585685730e-02,1.375194080173969269e-02,9.352951645851135254e-01
2.101299911737442017e-01,1.682746596634387970e-02,7.730426192283630371e-01
2.377195805311203003e-01,1.446391083300113678e-02,7.478163838386535645e-01
3.243471980094909668e-01,1.385165471583604813e-02,6.618011593818664551e-01
3.828653693199157715e-01,2.039306424558162689e-02,5.967415571212768555e-01
3.834202587604522705e-01,2.149992622435092926e-03,6.144298315048217773e-01
4.613300859928131104e-01,4.654924571514129639e-02,4.921206235885620117e-01
2.668262459337711334e-04,3.505913913249969482e-02,9.646739959716796875e-01
2.887771278619766235e-02,2.964070439338684082e-01,6.747151613235473633e-01
2.844048896804451942e-03,9.166992269456386566e-03,9.879888892173767090e-01
7.808096124790608883e-04,4.435582552105188370e-03,9.947835803031921387e-01
1.000533462502062321e-03,4.216505214571952820e-03,9.947828650474548340e-01
7.471794378943741322e-04,3.308815648779273033e-03,9.959440827369689941e-01
1.206334098242223263e-03,3.393345745280385017e-03,9.954003095626831055e-01
1.083833747543394566e-03,2.184508834034204483e-03,9.967315793037414551e-01
1.216040477156639099e-01,1.843462325632572174e-02,8.599614500999450684e-01
1.183832213282585144e-01,1.982528343796730042e-02,8.617913722991943359e-01
9.518993645906448364e-02,1.937092654407024384e-02,8.854391574859619141e-01
5.472683534026145935e-02,2.578727155923843384e-02,9.194859266281127930e-01
5.985798314213752747e-02,1.412699557840824127e-02,9.260149598121643066e-01
4.405378550291061401e-02,1.189210917800664902e-02,9.440540671348571777e-01
3.477440774440765381e-02,1.674749143421649933e-02,9.484781026840209961e-01
5.216502025723457336e-02,7.535745855420827866e-03,9.402991533279418945e-01
5.074386298656463623e-02,1.700573600828647614e-02,9.322504401206970215e-01
1.706661097705364227e-02,1.384023129940032959e-01,8.445311188697814941e-01
1.139746326953172684e-02,1.429210696369409561e-02,9.743104577064514160e-01
2.463663928210735321e-02,3.333792835474014282e-02,9.420254230499267578e-01
4.514731094241142273e-02,3.973681107163429260e-02,9.151158928871154785e-01
4.695625975728034973e-02,3.302366659045219421e-02,9.200199246406555176e-01
6.729514151811599731e-02,2.702420949935913086e-02,9.056805968284606934e-01
5.692404881119728088e-02,1.535025425255298615e-02,9.277257323265075684e-01
9.772743098437786102e-03,3.258789330720901489e-02,9.576393365859985352e-01
1.340364012867212296e-02,2.567745931446552277e-02,9.609189629554748535e-01
2.858949080109596252e-02,2.541486546397209167e-02,9.459957480430603027e-01
6.963904201984405518e-02,2.122277207672595978e-02,9.091382622718811035e-01
1.283909082412719727e-01,1.101182587444782257e-02,8.605972528457641602e-01
2.109805122017860413e-02,1.001681946218013763e-02,9.688850641250610352e-01
4.854607954621315002e-02,3.531337529420852661e-02,9.161406159400939941e-01
6.248612329363822937e-02,4.879718646407127380e-02,8.887166976928710938e-01
3.990010917186737061e-02,5.430745705962181091e-02,9.057924151420593262e-01
3.220485895872116089e-02,2.543403953313827515e-02,9.423611164093017578e-01
2.332735806703567505e-02,2.103746496140956879e-02,9.556351900100708008e-01
1.767176203429698944e-02,3.001305833458900452e-02,9.523151516914367676e-01
4.747376218438148499e-02,3.321532532572746277e-02,9.193108677864074707e-01
8.710364252328872681e-02,3.698823228478431702e-02,8.759080171585083008e-01
3.678623735904693604e-01,5.334133282303810120e-02,5.787963271141052246e-01
4.301263988018035889e-01,4.644433408975601196e-02,5.234292149543762207e-01
6.242272211238741875e-04,1.837397925555706024e-02,9.810017943382263184e-01
1.359093040227890015e-01,3.212958574295043945e-03,8.608778119087219238e-01
1.591766327619552612e-01,3.442941932007670403e-03,8.373804092407226562e-01
1.159313023090362549e-01,2.344757085666060448e-03,8.817239403724670410e-01
7.130265701562166214e-03,9.532515890896320343e-03,9.833372831344604492e-01
4.611366987228393555e-01,4.222608637064695358e-03,5.346406698226928711e-01
4.616741836071014404e-02,3.547438234090805054e-02,9.183582067489624023e-01
1.639037728309631348e-01,3.331755101680755615e-02,8.027786612510681152e-01
2.286242991685867310e-01,2.146136946976184845e-02,7.499144077301025391e-01
1.860361546277999878e-01,4.505591839551925659e-02,7.689079046249389648e-01
1.110358685255050659e-01,6.469903141260147095e-02,8.242651820182800293e-01
2.631137967109680176e-01,2.285452187061309814e-01,5.083410739898681641e-01
2.007013410329818726e-01,3.837708532810211182e-01,4.155278205871582031e-01
1.201875582337379456e-01,3.355131447315216064e-01,5.442993044853210449e-01
3.120834752917289734e-02,3.278894424438476562e-01,6.409022808074951172e-01
2.420169115066528320e-02,6.177831888198852539e-01,3.580150902271270752e-01
8.987987041473388672e-02,2.815064601600170135e-02,8.819694519042968750e-01
7.809206843376159668e-02,3.673324733972549438e-02,8.851746320724487305e-01
7.908892631530761719e-02,4.875062778592109680e-02,8.721604943275451660e-01
1.098746955394744873e-01,9.199877828359603882e-02,7.981264591217041016e-01
1.745079308748245239e-01,9.644947201013565063e-02,7.290425896644592285e-01
1.613735705614089966e-01,1.209530606865882874e-01,7.176733016967773438e-01
